170	-181.006
171	-165.479
172	-137.098
173	-175.047
174	-194.949
175	-198.190
176	-182.789
177	-169.335
178	-174.766
179	-160.553
180	-178.774
181	-167.494
182	-161.908
183	-194.268
184	-176.992
185	-169.859
186	-166.966
187	-159.118
188	-157.453
189	-177.657
190	-189.355
191	-167.721
192	-178.383
193	-188.251
194	-156.238
195	-161.948
196	-179.866
197	-186.298
198	-183.710
199	-180.999
200	-192.828
201	-180.652
202	-157.228
203	-190.450
204	-194.389
205	-181.805
206	-194.217
207	-174.619
208	-181.141
209	-179.220
210	-176.070
211	-171.382
212	-176.524
213	-174.777
214	-168.552
215	-200.556
216	-185.224
217	-164.286
218	-161.153
219	-170.383
220	-186.209
221	-183.448
222	-191.753
223	-177.414
224	-178.087
225	-184.891
226	-165.023
227	-180.888
228	-203.210
229	-202.266
230	-193.871
231	-177.764
232	-168.024
233	-178.705
234	-193.820
235	-195.890
236	-176.424
237	-194.157
238	-184.373
239	-169.814
240	-192.905
241	-189.433
242	-184.686
243	-197.139
244	-179.159
245	-162.650
246	-170.114
247	-187.810
248	-187.402
249	-184.276
250	-170.585
251	-161.199
252	-162.782
253	-195.900
254	-187.583
255	-169.476
256	-177.150
257	-151.552
258	-159.393
259	-206.507
260	-170.291
261	-176.902
262	-159.759
263	-154.976
264	-155.778
265	-186.779
266	-191.172
267	-174.753
268	-182.092
269	-178.487
270	-166.908
271	-193.046
272	-176.166
273	-180.141
274	-187.819
275	-179.736
276	-192.313
277	-177.743
278	-194.738
279	-179.871
280	-198.917
281	-204.284
282	-179.171
283	-175.625
284	-214.866
285	-194.839
286	-179.967
287	-206.525
288	-177.673
289	-176.004
290	-201.346
291	-210.280
292	-190.353
293	-197.537
294	-191.632
295	-184.928
296	-177.832
297	-208.479
298	-201.157
299	-178.193
300	-188.749
301	-205.020
302	-190.881
303	-181.760
304	-201.011
305	-192.574
306	-150.376
307	-174.645
308	-200.137
309	-184.077
310	-180.492
311	-172.992
312	-148.330
313	-149.329
314	-167.566
315	-184.989
316	-172.957
317	-189.069
318	-170.610
319	-168.279
320	-165.899
321	-179.353
322	-197.585
323	-209.146
324	-185.569
325	-185.098
326	-184.632
327	-192.671
328	-204.360
329	-210.165
330	-209.519
331	-187.899
332	-208.491
333	-188.474
334	-168.699
335	-205.177
336	-207.338
337	-197.526
338	-215.099
339	-192.050
340	-195.171
341	-193.557
342	-207.688
343	-213.064
344	-184.137
345	-204.313
346	-192.548
347	-185.802
348	-197.358
349	-211.773
350	-190.731
351	-183.515
352	-195.192
353	-196.668
354	-188.100
355	-196.168
356	-201.739
357	-184.745
358	-166.665
359	-174.909
360	-191.256
361	-187.504
362	-206.431
363	-180.766
364	-176.452
365	-199.005
366	-206.737
367	-200.819
368	-190.813
369	-178.513
370	-163.272
371	-188.300
372	-195.333
373	-197.024
374	-180.632
375	-189.079
376	-193.597
377	-185.973
378	-196.171
379	-196.868
380	-182.171
381	-189.051
382	-195.934
383	-193.629
384	-198.884
385	-191.419
386	-186.211
387	-205.099
388	-194.992
389	-185.670
390	-217.001
391	-198.928
392	-172.535
393	-179.616
394	-208.141
395	-202.063
396	-173.206
397	-186.476
398	-196.226
399	-176.258
400	-182.425
401	-186.971
402	-190.525
403	-192.915
404	-180.905
405	-168.447
406	-194.199
407	-209.604
408	-187.172
409	-203.158
410	-199.652
411	-174.879
412	-186.668
413	-200.356
414	-197.090
415	-170.104
416	-185.444
417	-188.712
418	-163.779
419	-164.423
420	-176.006
421	-184.574
422	-188.742
423	-163.111
424	-170.915
425	-174.103
426	-182.332
427	-186.634
428	-182.197
429	-174.050
430	-187.365
431	-195.435
432	-173.143
433	-190.992
434	-213.231
435	-196.955
436	-173.416
437	-193.966
438	-202.704
439	-179.180
440	-208.791
441	-215.784
442	-177.698
443	-186.619
444	-206.153
445	-179.412
446	-184.413
447	-204.884
448	-189.453
449	-187.318
450	-201.862
451	-200.047
452	-175.099
453	-174.759
454	-208.693
455	-208.819
456	-171.472
457	-197.848
458	-197.747
459	-186.525
460	-202.855
461	-215.142
462	-188.212
463	-186.885
464	-179.380
465	-178.186
466	-174.080
467	-178.964
468	-188.808
469	-204.053
470	-170.578
471	-188.826
472	-191.087
473	-184.495
474	-199.404
475	-218.474
476	-194.557
477	-169.815
478	-165.071
479	-173.847
480	-185.429
481	-171.933
482	-183.389
483	-177.906
484	-165.200
485	-181.130
486	-195.557
487	-179.350
488	-210.886
489	-210.173
490	-189.951
491	-169.137
492	-160.599
493	-172.474
494	-191.253
495	-194.956
496	-211.102
497	-183.634
498	-187.888
499	-201.317
500	-185.429
501	-180.391
502	-200.789
503	-180.132
504	-176.997
505	-193.552
506	-169.848
507	-185.197
508	-200.379
509	-199.512
510	-203.988
511	-208.755
512	-183.846
513	-189.140
514	-184.750
515	-188.091
516	-187.556
517	-179.297
518	-179.295
519	-190.184
520	-192.569
521	-194.639
522	-200.266
523	-207.004
524	-193.706
525	-181.317
526	-194.717
527	-185.012
528	-180.235
529	-199.902
530	-184.897
531	-175.882
532	-212.700
533	-200.960
534	-176.244
535	-203.296
536	-195.945
537	-161.704
538	-188.398
539	-180.342
540	-167.295
541	-188.142
542	-194.226
543	-173.967
544	-194.814
545	-186.959
546	-179.272
547	-184.606
548	-185.738
549	-176.809
550	-187.113
551	-171.584
552	-184.012
553	-182.461
554	-175.228
555	-191.930
556	-180.564
557	-187.686
558	-203.531
559	-190.545
560	-192.804
561	-208.916
562	-197.929
563	-188.174
564	-202.507
565	-196.649
566	-177.094
567	-206.290
568	-207.470
569	-181.616
570	-193.046
571	-204.356
572	-176.946
573	-181.462
574	-190.841
575	-181.712
576	-169.784
577	-185.620
578	-191.853
579	-176.889
580	-190.676
581	-197.300
582	-173.630
583	-190.401
584	-176.080
585	-180.830
586	-186.935
587	-181.089
588	-164.577
589	-172.090
590	-168.740
591	-171.436
592	-186.879
593	-185.036
594	-184.458
595	-186.467
596	-184.815
597	-193.154
598	-184.474
599	-179.776
600	-193.589
601	-188.079
602	-165.553
603	-189.946
604	-188.042
605	-182.174
606	-193.433
607	-185.730
608	-167.853
609	-182.497
610	-195.134
611	-171.951
612	-173.331
613	-188.128
614	-185.247
615	-183.682
616	-185.618
617	-177.835
618	-189.146
619	-184.219
620	-184.616
621	-183.467
622	-187.267
623	-182.731
624	-176.996
625	-187.195
626	-182.154
627	-183.224
628	-177.205
629	-190.970
630	-185.286
631	-181.020
632	-196.454
633	-196.913
634	-176.928
635	-196.911
636	-191.858
637	-197.008
638	-187.774
639	-179.783
640	-172.590
641	-192.721
642	-180.803
643	-186.691
644	-150.266
645	-185.292
646	-166.357
647	-163.871
648	-187.349
649	-186.111
650	-168.283
651	-210.730
652	-161.417
653	-190.324
654	-185.698
655	-186.424
656	-169.185
657	-186.604
658	-173.732
659	-186.844
660	-183.367
661	-192.631
662	-160.824
663	-188.471
664	-183.933
665	-189.091
666	-188.370
667	-173.292
668	-180.054
669	-206.599
670	-174.016
671	-195.056
672	-164.167
673	-183.700
674	-186.826
675	-174.527
676	-170.283
677	-185.809
678	-168.419
679	-184.912
680	-184.771
681	-184.679
682	-183.809
683	-186.698
684	-195.874
685	-181.594
686	-178.267
687	-200.332
688	-188.121
689	-183.164
690	-175.301
691	-186.224
692	-189.105
693	-194.808
694	-171.125
695	-179.683
696	-194.406
697	-177.374
698	-165.267
699	-179.220
700	-178.284
701	-165.348
702	-173.489
703	-187.106
704	-186.962
705	-193.764
706	-172.470
707	-185.234
708	-184.708
709	-173.783
710	-181.674
711	-174.905
712	-167.153
713	-198.936
714	-178.912
715	-149.453
716	-181.047
717	-181.728
718	-169.703
719	-175.840
720	-194.207
721	-186.898
722	-174.278
723	-185.046
724	-173.389
725	-172.615
726	-190.464
727	-193.233
728	-188.326
729	-172.724
730	-207.865
731	-178.253
732	-185.096
733	-181.952
734	-188.867
735	-174.060
736	-189.217
737	-182.281
738	-169.680
739	-163.015
740	-192.415
741	-183.003
742	-174.923
743	-172.777
744	-178.368
745	-170.712
746	-184.568
747	-154.974
748	-167.001
749	-156.637
750	-175.183
751	-164.418
752	-173.417
753	-183.352
754	-169.179
755	-188.222
756	-201.229
757	-167.585
758	-183.733
759	-168.826
760	-184.140
761	-186.242
762	-176.561
763	-167.405
764	-181.874
765	-182.215
766	-181.667
767	-191.575
768	-187.064
769	-176.169
770	-183.656
771	-175.268
772	-177.703
773	-164.748
774	-167.624
775	-171.792
776	-191.927
777	-184.692
778	-194.140
779	-198.657
780	-182.842
781	-183.902
782	-177.005
783	-162.850
784	-173.251
785	-170.061
786	-159.335
787	-171.642
788	-175.413
789	-192.858
790	-175.879
791	-184.413
792	-190.329
793	-187.445
794	-180.245
795	-167.335
796	-164.645
797	-174.392
798	-156.253
799	-192.886
800	-164.320
801	-187.309
802	-168.757
803	-196.263
804	-173.794
805	-179.009
806	-158.171
807	-168.380
808	-172.562
809	-181.399
810	-166.340
811	-190.746
812	-183.178
813	-178.567
814	-173.155
815	-189.786
816	-170.557
817	-173.113
818	-165.322
819	-153.026
820	-180.324
821	-190.602
822	-182.253
823	-178.808
824	-185.402
825	-193.291
826	-194.459
827	-175.056
828	-175.328
829	-170.962
830	-197.129
831	-156.387
832	-182.022
833	-173.238
834	-193.817
835	-176.703
836	-173.613
837	-175.635
838	-183.790
839	-163.166
840	-168.514
841	-171.864
842	-183.857
843	-170.580
844	-195.429
845	-169.041
846	-201.624
847	-179.636
848	-181.986
849	-166.838
850	-196.782
851	-174.199
852	-186.039
853	-159.267
854	-171.191
855	-157.889
856	-185.667
857	-180.330
858	-180.928
859	-163.702
860	-197.833
861	-186.399
862	-176.197
863	-159.246
864	-183.145
865	-176.487
866	-201.072
867	-175.139
868	-164.436
869	-187.353
870	-198.234
871	-172.133
872	-181.702
873	-156.862
874	-173.971
875	-171.147
876	-186.326
877	-170.740
878	-167.806
879	-167.523
880	-179.657
881	-179.182
882	-177.566
883	-172.230
884	-185.795
885	-184.959
886	-168.705
887	-190.267
888	-178.696
889	-180.047
890	-174.187
891	-185.190
892	-188.647
893	-182.941
894	-171.107
895	-178.283
896	-191.152
897	-193.608
898	-176.261
899	-184.287
900	-179.793
901	-179.713
902	-183.197
903	-193.474
904	-166.004
905	-179.417
906	-165.531
907	-184.128
908	-173.423
909	-163.811
910	-157.974
911	-181.757
912	-151.685
913	-170.077
914	-172.766
915	-173.475
916	-169.676
917	-176.110
918	-166.929
919	-183.477
920	-165.965
921	-163.040
922	-180.288
923	-172.094
924	-167.986
925	-172.194
926	-178.485
927	-180.267
928	-177.203
929	-175.076
930	-191.614
931	-181.053
932	-183.827
933	-173.720
934	-188.069
935	-165.934
936	-178.041
937	-188.658
938	-185.393
939	-178.869
940	-185.457
941	-175.330
942	-187.833
943	-166.528
944	-168.871
945	-171.302
946	-178.720
947	-184.859
948	-176.244
949	-169.839
950	-188.596
951	-159.217
952	-190.690
953	-183.522
954	-187.001
955	-180.563
956	-171.854
957	-183.877
958	-169.275
959	-176.010
960	-195.737
961	-176.606
962	-169.176
963	-197.776
964	-166.564
965	-189.086
966	-201.266
967	-167.917
968	-170.810
969	-178.554
970	-170.616
971	-168.838
972	-179.782
973	-179.951
974	-165.778
975	-172.688
976	-185.858
977	-176.624
978	-178.574
979	-188.628
980	-193.452
981	-170.484
982	-185.428
983	-172.206
984	-173.134
985	-189.870
986	-191.486
987	-172.930
988	-180.649
989	-185.768
990	-160.745
991	-205.278
992	-187.078
993	-183.305
994	-167.635
995	-170.747
996	-172.087
997	-179.645
998	-181.575
999	-161.256
1000	-168.702
1001	-166.573
